user_id,ageinyears,gender,married,has_children,home_country,"Free Hotel meal index (based on Scaled age in years, has children/not, and average discount on booked flights",Free Checked Bags perk index ( length of stay and Average Number of Bags Checked ),No Cancellation fee perk index (that included proportion of cancellation and normalised Atbbf),1 Night Free Hotel with Flight Perk index,Exclusive discount perk (Bargain index) includes Scaled ADSPKM and Scaled browsing duration per session
511066,34,F,FALSE,FALSE,usa,0.2561032864,0.01126518487,0.9834741361,0.1111111111,0.2151059484
511125,48,F,TRUE,TRUE,canada,1.453286385,0.1911614567,0.9799966559,0.06958011997,0.1096685143
511145,31,F,FALSE,TRUE,usa,1.597183099,0.1836379247,0.9876339442,0.3448157669,0.3461531055
511148,44,F,TRUE,TRUE,usa,1.38028169,0.00773436786,0.9870583393,0.1984575835,0.101563317
511160,42,M,TRUE,FALSE,usa,0.3521126761,0.01619896351,0.9832849131,0,0.1387117013
511178,37,F,FALSE,FALSE,usa,0.3483568075,0.1319390169,0.9804015979,0.1390745501,0.2016413572
511208,33,F,FALSE,FALSE,usa,0.258685446,0.248029671,0.9819815355,0.1111111111,0.1291684193
511223,45,F,TRUE,TRUE,canada,1.394366197,0.149007965,1.236662642,0.1836046844,0.2322028187
511238,68,F,FALSE,FALSE,usa,0.7183098592,0,0,0,0.05672905992
511260,35,F,FALSE,TRUE,usa,1.253521127,0.1907882539,0.9803755015,0,0.1595733556
511314,22,F,FALSE,FALSE,usa,0.07042253521,0.3633496576,0.715635539,0,0.1396470192
511326,41,F,TRUE,FALSE,usa,0.4546948357,0.1339795065,0.9783302559,0,0.2077772247
511328,33,M,TRUE,TRUE,usa,1.225352113,0.01057989499,0.9841697876,0.02519280206,0.07740771724
511364,37,F,FALSE,TRUE,usa,1.281690141,0.1321681098,0.980169041,0,0.2596726969
511379,48,F,FALSE,FALSE,canada,0.4866197183,0.1851561455,0.9860927679,0,0.1152534343
511398,39,M,TRUE,FALSE,usa,0.3098591549,0.1281007355,0.9723553253,0.08431876607,0.2384450486
511424,43,F,FALSE,FALSE,usa,0.3661971831,0.02792699292,0.9665604003,0,0.09515842309
511440,41,F,FALSE,FALSE,usa,0.338028169,0.1014813422,0.9814633221,0,0.1467635679
511455,36,F,FALSE,FALSE,canada,0.2676056338,0.130629223,0.989904977,0,0.1473125588
511542,54,F,FALSE,FALSE,usa,0.5544600939,0.1351407235,0.9771514812,0.2222222222,0.1395605344
511554,44,F,FALSE,FALSE,usa,0.3802816901,0.1004473766,0.9825129213,0,0.1032102897
511567,36,F,FALSE,FALSE,canada,0.2776056338,0.1182164858,0.9803698412,0,0.1932922187
511570,51,F,TRUE,TRUE,canada,1.478873239,0.02842653765,0.9660533024,0,0.1776900554
511578,51,F,TRUE,TRUE,usa,1.498873239,0.2205247207,0.9860171845,0.1333333333,0.1970944692
511589,41,F,FALSE,FALSE,canada,0.338028169,0,0,0.3541559554,0.0596570114
511608,20,M,FALSE,FALSE,usa,0.04225352113,0,0,0,0.1099811775
511609,39,M,TRUE,FALSE,usa,0.4598591549,0.1942455164,0.976865965,0.5848329049,0.172613121
511666,50,F,TRUE,FALSE,usa,0.4647887324,0.1830609698,0.9882196228,0.07814910026,0.1586583708
511677,52,F,FALSE,FALSE,usa,0.4929577465,0.0796315919,1.185729559,0.1970008569,0.289344348
511697,39,F,FALSE,FALSE,usa,0.3098591549,0.1027954012,0.9792520076,0.1115681234,0.1246209349
511726,57,F,FALSE,TRUE,usa,1.563380282,0.0121107728,0.9826157628,0,0.09973334728
511739,55,F,FALSE,FALSE,canada,0.5352112676,0.1939065409,0.9772100658,0.2222222222,0.1318391486
511757,63,F,TRUE,TRUE,usa,1.647887324,0,0,0,0.08637456865
511762,43,F,TRUE,FALSE,usa,0.3661971831,0.1140000183,0.9687553627,0.1111111111,0.09369444735
511778,38,F,FALSE,FALSE,usa,0.2957746479,0.2504777396,0.979496452,0.03941730934,0.1562794102
511821,71,M,FALSE,FALSE,canada,0.7605633803,0,0,0,0.0528861236
511827,75,M,TRUE,FALSE,usa,0.8169014085,0.5796344385,1.221497944,0,0.06932970825
511851,40,F,FALSE,FALSE,canada,0.323943662,0.01034528718,0.9844079427,0,0.07897335797
511859,38,F,TRUE,FALSE,canada,0.2957746479,0.186382876,0.9848474891,0.06718080548,0.07868869602
511862,41,F,FALSE,FALSE,canada,0.338028169,0.1437775759,0.9833122754,0.1280634105,0.1313918226
511916,42,F,TRUE,TRUE,canada,1.452112676,0.1895831468,0.9771408354,0,0.1820500247
511923,45,M,FALSE,FALSE,usa,0.4693661972,0.1080937247,0.9747509599,0,0.1058175856
511943,31,F,TRUE,TRUE,usa,1.197183099,0.01240386903,0.9823182349,0.2018566124,0.1191310258
511989,18,F,FALSE,FALSE,usa,0.01408450704,0,0,0,0.0528861236
511996,45,F,FALSE,TRUE,usa,1.394366197,0.1847937491,0.9864606437,0.06238217652,0.08436160201
512010,58,F,TRUE,TRUE,usa,1.577464789,0.1010555382,0.9818955643,0.1717794916,0.1158370804
512016,44,F,FALSE,TRUE,usa,1.38028169,0.003526791207,0,0.4001713796,0.09670373081
512024,32,F,TRUE,FALSE,usa,0.2112676056,0.01928889439,0.9753291075,0.3333333333,0.1764090766
512060,53,F,TRUE,FALSE,usa,0.5320422535,0.1875347118,0.9836782374,0.0411311054,0.1209244775
512069,40,F,FALSE,TRUE,usa,1.353943662,0.08320964743,0.9820974026,0.1608030359,0.226214831
512099,35,F,FALSE,FALSE,usa,0.2910211268,0.2422540315,0.979872134,0.199143102,0.1883052483
512103,40,F,TRUE,TRUE,usa,1.357276995,0.4285453484,1.228495415,0,0.4418033912
512144,18,F,FALSE,FALSE,usa,0.01408450704,0,0,0,0.04676589169
512163,47,F,TRUE,FALSE,usa,0.4725352113,0.1966409571,0.9744343051,0.2210796915,0.1133479535
512190,64,F,TRUE,FALSE,usa,0.661971831,0,0,0.3333333333,0.1425546377
512193,37,F,FALSE,TRUE,usa,1.281690141,0.01153428053,0.9832009717,0,0.04355327826
512197,32,F,FALSE,FALSE,usa,0.2112676056,0.07536511658,0.9781179542,0,0.1523348089
512249,19,F,FALSE,FALSE,usa,0.02816901408,0,0,0,0.05874202656
512266,47,F,FALSE,FALSE,usa,0.4225352113,0.1405998343,0.9716098283,0,0.236066088
512271,36,F,FALSE,FALSE,usa,0.2876056338,0.1197250467,0.981418007,0.3333333333,0.1371708543
512283,46,F,FALSE,FALSE,canada,0.4284507042,0.08439255582,0.9808966085,0,0.227300515
512302,46,F,TRUE,TRUE,usa,1.408450704,0.08399499334,0.9763879705,0.2221079692,0.12370595
512303,49,F,FALSE,TRUE,usa,1.450704225,0.1287763238,0.98250735,0.1731933733,0.1249869288
512322,44,M,FALSE,FALSE,usa,0.4677816901,0.01876488376,0.9763007307,0.1666666667,0.303329981
512329,36,F,TRUE,FALSE,canada,0.3259389671,0.01578112601,0.9788899136,0.01816623822,0.2179332372
512377,40,F,FALSE,TRUE,usa,1.323943662,0.1869509483,1.317604161,0,0.2087995399
512392,42,F,FALSE,FALSE,usa,0.4187793427,0.1435141404,0.9686514577,0,0.1665728121
512416,29,F,FALSE,FALSE,usa,0.1690140845,0,0,0,0.151887483
512418,49,F,FALSE,TRUE,usa,1.450704225,0.01481938022,0.979866201,0.6666666667,0.1392606923
512443,38,F,TRUE,TRUE,usa,1.295774648,0.09951856583,0.9834557758,0.1701799486,0.08545958381
512552,48,F,TRUE,FALSE,canada,0.5116197183,0.1048677037,0.9780257585,0,0.1283416126
512556,51,F,TRUE,FALSE,usa,0.4788732394,0.1461128848,0.9809416564,0.1333333333,0.1625826391
512558,55,M,TRUE,FALSE,usa,0.5352112676,0.08151081037,1.183821926,0.2611641572,0.4403429886
512589,42,M,FALSE,FALSE,usa,0.3521126761,0.009835866747,0.9849250656,0,0.1259019136
512596,54,F,TRUE,FALSE,usa,0.5211267606,0.05697007889,0.9835442735,0,0.1458485831
512598,37,M,FALSE,FALSE,usa,0.2816901408,0.1242104609,0.9796492216,0.08333333333,0.2223413155
512610,40,F,FALSE,FALSE,usa,0.3406103286,0.09785131077,0.9862157675,0.1111111111,0.1525835944
512623,24,F,FALSE,FALSE,usa,0.0985915493,0,0,0,0.03623339956
512631,54,F,FALSE,FALSE,canada,0.5211267606,0.131263608,0.981087219,0.3498314767,0.1698211858
512671,55,F,TRUE,FALSE,usa,0.5352112676,0.04998065289,0.9800010547,0,0.1524364739
512677,24,F,TRUE,FALSE,usa,0.0985915493,0.009042571658,0,0,0.05563107811
512693,37,F,FALSE,FALSE,usa,0.2816901408,0.05758187001,0.9812418484,0.08333333333,0.22508627
512695,46,F,TRUE,FALSE,usa,0.4284507042,0.0832742623,0.9819835438,0,0.1769966535
512706,53,F,TRUE,TRUE,usa,1.62370892,0.1335601321,0.9787559713,0.2730934019,0.1090627257
512786,39,M,FALSE,FALSE,usa,0.3098591549,0.1049507937,0.9779414123,0,0.157377392
512787,51,F,FALSE,FALSE,usa,0.4913732394,0.06770746664,0.970963152,0.236075407,0.1993664169
512801,53,F,FALSE,FALSE,usa,0.5070422535,0.08922698454,0.9817049215,0,0.1791540312
512831,43,F,FALSE,FALSE,usa,0.3661971831,0.1907367854,0.9734218585,0,0.1072362229
512835,40,F,TRUE,FALSE,usa,0.363943662,0.05581103915,0.9740825125,0.2886032562,0.1688658125
512880,47,F,FALSE,FALSE,usa,0.4225352113,0.1006351586,0.9798045447,0,0.02818153299
512900,31,F,FALSE,FALSE,usa,0.3471830986,0.006353635867,0.9884599481,0.1143873179,0.1693676253
512904,63,F,TRUE,FALSE,usa,0.6478873239,0.2405151257,0.9746814649,0.03496143959,0.118033044
512928,18,F,FALSE,FALSE,usa,0.114084507,0.5673440204,1.098126185,0,0.3497093109
512974,17,F,FALSE,FALSE,canada,0,0.4593729467,0,0.08277634961,0.1469668979
512976,36,F,FALSE,FALSE,usa,0.2676056338,0.1019156259,0.981022472,0.3333333333,0.1709191676
512984,57,F,FALSE,FALSE,usa,0.5633802817,0.09609562109,0.9869304757,0,0.1533514587
513004,40,F,FALSE,FALSE,usa,0.323943662,0.1032132121,0.9773479005,0,0.174213113
513005,28,F,FALSE,FALSE,usa,0.4549295775,0.1996306631,0.9713993945,0.2005141388,0.2780278673
513090,21,M,FALSE,TRUE,usa,1.206338028,0.5744887553,0.9888595563,0,0.3006145038
513091,71,F,TRUE,FALSE,usa,0.7605633803,0,0,0,0.06872552779
513093,55,F,FALSE,FALSE,usa,0.5352112676,0.01458059239,0.9801085994,0.1658011997,0.1392606923
513096,29,F,TRUE,TRUE,usa,1.169014085,0.2853414942,0.9790830667,0,0.05819303566
513126,36,F,FALSE,FALSE,usa,0.3376056338,0.08402953832,0.9812651149,0,0.1778861738
513206,47,M,FALSE,FALSE,usa,0.4225352113,0,0,0,0.02781553906
513216,38,F,TRUE,FALSE,usa,0.3082746479,0.1004294041,0.9831422359,0,0.2317157123
513227,63,F,TRUE,FALSE,usa,0.6478873239,0.01173120432,0.9830010704,0,0.1461047788
513233,38,F,TRUE,TRUE,usa,1.295774648,0.1896652635,0.9815154717,0.2328134819,0.090034508
513236,43,F,TRUE,TRUE,usa,1.366197183,0.04214008547,0.9819888775,0.2154521785,0.1835459584
513242,29,F,FALSE,FALSE,usa,0.3190140845,0.01201246247,0.9827155596,0,0.1829349082
513259,54,F,TRUE,FALSE,usa,0.5211267606,0.07433351229,0.9758770343,0,0.1445676043
513296,37,F,FALSE,FALSE,usa,0.2816901408,0.01354760538,0.9811572052,0.1111111111,0.2234392973
513317,54,F,TRUE,FALSE,usa,0.5711267606,0.02378044142,0,0,0.1748150742
513338,54,F,TRUE,FALSE,usa,0.5211267606,0.01317097781,0.9815395274,0,0.1044912684
513339,28,F,FALSE,FALSE,usa,0.1549295775,0.1060719334,0.9768033208,0.5,0.1445676043
513345,23,F,TRUE,TRUE,usa,1.084507042,0,0,0.05038560411,0.112807464
513366,44,F,FALSE,FALSE,canada,0.3802816901,0.07417419276,0.9793268849,0.04764353042,0.1681742131
513402,45,F,TRUE,TRUE,usa,1.394366197,0.201258894,0.9697465447,0,0.1022953048
513422,41,F,TRUE,FALSE,usa,0.338028169,0.1003575221,0.9826041344,0,0.0894855171
513470,47,F,TRUE,TRUE,usa,1.422535211,0,0,0,0.1048572624
513509,36,F,FALSE,FALSE,usa,0.2676056338,0.09589678279,0,0,0.123522953
513543,32,F,FALSE,TRUE,usa,1.211267606,0.0119939874,1.316067647,0,0.2125901914
513555,45,F,FALSE,FALSE,usa,0.3943661972,0.1006966704,0.9820038961,0.08333333333,0.1316764846
513568,60,F,FALSE,FALSE,canada,0.6056338028,0.01039377226,0.9843587245,0.1666666667,0.06624490223
513620,17,F,FALSE,FALSE,canada,0,0.1004635543,0.982496499,0,0.1531481288
513628,40,F,TRUE,FALSE,usa,0.323943662,0.1876485882,0.9835626392,0,0.1449335982
513638,56,F,TRUE,TRUE,canada,1.549295775,0.1038141304,0.979095262,0.1666666667,0.1581093799
513661,25,F,FALSE,FALSE,canada,0.1126760563,0,0,0.3333333333,0.05727805082
513683,53,M,TRUE,FALSE,usa,0.5403755869,0.2497816965,0.9802030192,0.03136246787,0.2285254932
513714,22,F,FALSE,FALSE,usa,0.07042253521,0.5338919504,0,0,0.04483425703
513721,41,F,FALSE,FALSE,usa,0.338028169,0.1423295168,0.9847822292,0,0.1136207838
513776,66,F,FALSE,FALSE,usa,0.6901408451,0.01206415436,0.9826630861,0.064781491,0.06774954396
513800,52,M,TRUE,TRUE,usa,1.492957746,0,0,0,0.03422043292
513807,44,F,TRUE,TRUE,usa,1.38028169,0.6715925523,1.231151996,0.1666666667,0.1586322284
513823,45,F,TRUE,FALSE,usa,0.3943661972,0,0,0,0.06203597198
513853,48,F,FALSE,TRUE,usa,1.436619718,0.01652987672,0.9781298417,0,0.174294445
513860,64,F,TRUE,FALSE,canada,0.661971831,0.1079443606,0.9749025823,0.1111111111,0.1381627104
513869,40,F,FALSE,TRUE,usa,1.323943662,0.9260969707,0.5672821979,0,0.06619261738
513917,55,F,TRUE,TRUE,usa,1.535211268,0.1349043341,0.9773914448,0.05072836332,0.1110791593
513926,37,M,FALSE,FALSE,usa,0.3191901408,0.1056423243,0.9753056564,0.2730191374,0.2237627858
513933,38,M,FALSE,FALSE,canada,0.2957746479,0.1351909795,0.9771004654,0,0.213740458
513956,27,F,FALSE,FALSE,canada,0.2158450704,0.106419354,0.9780079273,0,0.1667297613
513967,37,F,FALSE,FALSE,usa,0.2983568075,0.2414760832,0.8692083233,0,0.1381957659
513995,38,F,TRUE,TRUE,usa,1.295774648,0.09985818477,0.9831110218,0,0.1019293109
514003,37,F,TRUE,FALSE,usa,0.2816901408,0.2535641924,0.9763633317,0,0.1740301161
514071,38,F,FALSE,FALSE,usa,0.3124413146,0.1399006004,0.9723196347,0,0.1483973584
514076,57,F,TRUE,TRUE,usa,1.563380282,0.1903690072,0.9808010874,0.3333333333,0.05603773804
514113,17,F,FALSE,TRUE,usa,1,0.008653989006,0.9861248134,0,0.07374777789
514206,35,F,TRUE,FALSE,usa,0.3201877934,0.3078835497,0.9818151859,0,0.153607888
514208,38,F,FALSE,TRUE,usa,1.295774648,0.02064054171,0.9739570232,0,0.06185297501
514215,53,F,FALSE,FALSE,usa,0.5070422535,0.01232318819,0.9824001357,0.1737789203,0.1731151312
514275,30,F,FALSE,FALSE,canada,0.1830985915,0.09696439591,0.9860485649,0.1111111111,0.1343197741
514324,54,F,TRUE,FALSE,usa,0.5711267606,0.1314444977,0.9809035942,0,0.1220101377
514344,65,F,FALSE,FALSE,usa,0.7343896714,0.1329305653,0.9786876564,0,0.2312264573
514395,38,F,FALSE,FALSE,usa,0.2957746479,0.07078799074,0.9827642865,0.02879177378,0.1326728014
514461,35,F,TRUE,TRUE,usa,1.253521127,0.195913601,0.9751726588,0,0.05929101746
514501,49,F,TRUE,TRUE,usa,1.450704225,0,0,0.03804627249,0.07100282338
514526,49,F,TRUE,TRUE,usa,1.530704225,0.08550187026,0.9797705212,0.140017138,0.3449802447
514551,23,F,FALSE,FALSE,usa,0.08450704225,0,0,0.5383033419,0.1033566872
514617,39,F,FALSE,TRUE,usa,1.359859155,0.07534497164,0.9747720788,0.1111111111,0.1951994779
514627,45,F,FALSE,FALSE,canada,0.4443661972,0.08387746842,1.232476846,0.2222222222,0.31047477
514639,68,F,TRUE,FALSE,usa,0.7183098592,0,0,0,0.04428526613
514642,67,F,TRUE,FALSE,usa,0.7042253521,0,0,0,0.09149848374
514682,43,F,FALSE,FALSE,usa,0.4161971831,0.1374978207,0.9747587445,0.006940874036,0.1445441164
514684,24,F,FALSE,FALSE,usa,0.0985915493,0,0,0,0.1087001987
514689,43,M,TRUE,TRUE,usa,1.366197183,0.1045535159,0.9783446969,0.05089974293,0.1169350622
514785,46,F,TRUE,FALSE,usa,0.4584507042,0.07283941444,0.9806818451,0,0.1900230713
514810,32,M,FALSE,TRUE,usa,1.261267606,0.01655021312,0.9781091978,0.1612396458,0.2975407386
514876,17,F,FALSE,FALSE,usa,0,0,0,0,0.1216929834
514899,37,F,FALSE,TRUE,usa,1.315023474,0.158676997,0.9839400963,0.2929305913,0.1794891334
514925,17,F,FALSE,FALSE,canada,0,0.7559463341,0.7400055242,0,0.1130398411
514926,28,F,FALSE,FALSE,canada,0.1549295775,0.01543062093,0.9792457183,0,0.08070166266
514951,37,F,FALSE,TRUE,usa,1.281690141,0.4496173253,0.9823588695,0,0.1162030743
514953,46,F,TRUE,FALSE,usa,0.4084507042,0.3579991911,1.239775159,0.2547157955,0.1978197218
515020,20,F,FALSE,FALSE,usa,0.04225352113,0.1954095732,0.9756843076,0,0.1926958068
515030,33,M,FALSE,FALSE,usa,0.2253521127,0.001857972626,0.9930235861,0,0.08564258078
515058,49,F,FALSE,FALSE,canada,0.4507042254,0.05591346624,0.9829354785,0.06666666667,0.1696381889
515060,49,F,FALSE,FALSE,usa,0.4507042254,0.1941562202,0.9769566114,0,0.09426377125
515085,60,F,TRUE,TRUE,usa,1.605633803,1.33994938,0.8637276554,0.3333333333,0.1324898045
515103,51,F,TRUE,TRUE,usa,1.478873239,0.1917134538,0.9794363126,0.05826906598,0.1451165952
515124,50,F,FALSE,FALSE,usa,0.4647887324,0.08442736808,1.18086127,0.08333333333,0.368399038
515131,46,F,TRUE,FALSE,usa,0.4084507042,0.119348417,0.9812399794,0.07712082262,0.253023807
515139,36,F,FALSE,FALSE,usa,0.2676056338,0.01105608789,1.233686395,0,0.2274855636
515168,46,F,FALSE,TRUE,canada,1.408450704,0,0,0.1666666667,0.05587507407
515198,38,F,FALSE,FALSE,canada,0.2957746479,0,0,0.3775492716,0.208433546
515205,71,F,TRUE,FALSE,usa,0.7605633803,0.7907614748,1.050469479,0,0.1569591132
515243,41,F,TRUE,FALSE,usa,0.338028169,0.06147217968,0.9773977773,0.02596401028,0.1414566559
515258,26,M,FALSE,FALSE,usa,0.1767605634,0.07553715699,0.9779433125,0.1812910597,0.1537018024
515274,35,M,FALSE,FALSE,canada,0.2535211268,0.05985943245,0.978929849,0,0.1118111471
515398,40,F,TRUE,TRUE,usa,1.336443662,0.2737786475,0.9846460438,0.1530134247,0.1319185928
515421,48,F,FALSE,FALSE,canada,0.4366197183,0.1009209478,0.9820321897,0.08333333333,0.1732981282
515436,22,F,FALSE,FALSE,usa,0.07042253521,0,0,0,0.2003816794
515490,56,F,TRUE,TRUE,usa,1.549295775,0.05982037635,0.9789694957,0.08333333333,0.1731557972
515514,19,F,TRUE,FALSE,usa,0.02816901408,0,0,0,0.1094321866
515529,43,F,TRUE,TRUE,usa,1.491197183,0.1827777333,0.9863924929,0,0.1064433076
515565,44,F,FALSE,TRUE,usa,1.38028169,0.1478145932,0.9792142181,0.08333333333,0.2011136673
515578,36,M,FALSE,FALSE,usa,0.3476056338,0.1191791867,0.9814117685,0.04267352185,0.2473230974
515675,31,F,FALSE,FALSE,usa,0.4971830986,0.01097348729,1.233770244,0.2705512711,0.4164342093
515688,47,F,TRUE,TRUE,usa,1.422535211,0.2375984983,0.977642192,0.08333333333,0.174213113
515694,43,F,FALSE,FALSE,usa,0.3828638498,0.1039785766,0.9789283294,0,0.2990843119
515713,42,F,TRUE,FALSE,usa,0.4521126761,0.00979800722,0.9849634976,0.1111111111,0.2165614159
515739,48,F,TRUE,FALSE,usa,0.4366197183,0.1295188896,0.9815578715,0,0.09277946251
515764,23,F,FALSE,TRUE,canada,1.084507042,0.3701978455,0.9773920603,0,0.08179964446
515802,41,F,FALSE,FALSE,usa,0.338028169,0.1443045699,0.9827773131,0.1515485372,0.168906201
515835,47,F,TRUE,TRUE,usa,1.422535211,0.07112178637,0.9824254439,0.1111111111,0.1489595315
515908,48,F,TRUE,TRUE,usa,1.511619718,0.1057404193,0.9771398475,0.09177377892,0.1469867933
515941,47,F,TRUE,TRUE,usa,1.422535211,0.1040105117,0.9788959113,0,0.1216929834
515947,31,F,FALSE,FALSE,usa,0.1971830986,0.106826332,0.9760375157,0,0.123522953
515953,43,F,TRUE,FALSE,usa,0.4328638498,0.1339580002,0.9783520874,0.2222222222,0.2598430685
516004,50,F,TRUE,TRUE,usa,1.464788732,0.1038893708,0.9790188839,0,0.106788897
516039,17,F,FALSE,FALSE,usa,0,0,0,0,0.0714908153
516061,55,F,TRUE,FALSE,usa,0.5685446009,0.07039236693,0.98631422,0.1666666667,0.1603006072
516089,56,F,TRUE,TRUE,usa,1.565962441,0.1312952932,0.9810550547,0,0.1481384194
516092,37,M,TRUE,FALSE,usa,0.2816901408,0.1921610726,0.9797391688,0.04661525278,0.1601426795
516118,38,M,TRUE,FALSE,usa,0.4957746479,0.03403617718,0.9603588448,0.1666666667,0.1980359945
516144,50,F,TRUE,TRUE,usa,1.464788732,0.1517039456,0.9717922978,0,0.1093915206
516150,64,F,TRUE,TRUE,usa,1.661971831,0,0,0,0.05252012967
516176,51,O,FALSE,TRUE,usa,1.478873239,0.06500822438,0.9718558382,0,0.326283593
516177,50,F,FALSE,FALSE,usa,0.4647887324,0.1879376374,0.9832692196,0,0.163050298
516178,28,F,FALSE,TRUE,canada,1.221596244,0.06851855702,0.9888124111,0.02544987147,0.1866985306
516246,37,F,FALSE,FALSE,usa,0.3941901408,0.1428334729,0.9842706533,0.1267352185,0.2272431301
516251,51,F,TRUE,FALSE,canada,0.4788732394,0.144035211,0.9766493338,0.1273707512,0.2873052389
516269,37,F,FALSE,FALSE,usa,0.3066901408,0.06518507767,0.9735236797,0.1333333333,0.182720529
516282,42,F,TRUE,FALSE,canada,0.3521126761,0.2797747717,0.9796129193,0,0.08875352923
516287,53,F,TRUE,FALSE,usa,0.5070422535,0.5068927479,1.213274753,0,0.1000993412
516375,38,F,TRUE,FALSE,usa,0.4057746479,0.08934777915,0.9758664619,0.06992287918,0.2373658856
516418,27,F,TRUE,FALSE,usa,0.2158450704,0.1075133874,0.9753400719,0.1372036561,0.2884390978
516420,45,F,TRUE,FALSE,usa,0.3943661972,0.2016835333,0.9693154847,0,0.1205950016
516456,38,F,TRUE,FALSE,canada,0.3082746479,0.05633167601,0.9812521649,0.01748071979,0.1833573991
516507,42,M,TRUE,FALSE,usa,0.3521126761,0.01885000786,0.97577463,0.1666666667,0.1656122556
516528,53,F,TRUE,FALSE,usa,0.5903755869,0.1302578071,0.9821082277,0,0.1958172532
516571,64,F,TRUE,FALSE,usa,0.661971831,0.1038368174,0.9795056402,0.0942587832,0.07667572937
516579,28,F,FALSE,FALSE,usa,0.1549295775,0.1955591287,0.9755324908,0.08333333333,0.1290128621
516590,18,F,FALSE,FALSE,usa,0.314084507,0.01749978047,0.977145273,0.2776349614,0.2441965393
516593,38,F,FALSE,FALSE,usa,0.2957746479,0.1370709052,0.975192115,0.04575835476,0.137467322
516614,37,M,FALSE,FALSE,usa,0.2816901408,0.1412185718,0.9860516097,0.0880891174,0.1703701767
516639,53,F,TRUE,TRUE,usa,1.537042254,0.1881496252,0.9839125866,0,0.2055778359
516679,42,F,FALSE,FALSE,usa,0.3521126761,0.3358629982,1.047014659,0.0411311054,0.1586322284
516680,66,F,TRUE,FALSE,usa,0.6901408451,0,0,0,0.07502875667
516697,76,F,FALSE,FALSE,usa,0.8309859155,0,0,0.3333333333,0.2452159364
516704,46,F,TRUE,FALSE,usa,0.4084507042,0.07466911606,0.9788244783,0.09511568123,0.1048572624
516739,38,F,FALSE,TRUE,usa,1.295774648,0.1073478617,0.9755081004,0,0.1162030743
516744,22,F,FALSE,FALSE,usa,0.07042253521,0,0,0.1681233933,0.02671755725
516763,46,M,TRUE,FALSE,usa,0.4084507042,0.179443989,0.9918912926,0,0.1703701767
516789,38,F,FALSE,FALSE,usa,0.2957746479,0.1464928921,0.9805559034,0.1666666667,0.1754940918
516808,29,F,FALSE,FALSE,usa,0.1690140845,0.07647162095,0.9769947194,0.1111111111,0.1797030221
516833,19,F,FALSE,FALSE,canada,0.02816901408,0.06860239149,0.986868463,0.2427592117,0.1081512078
516933,17,F,FALSE,FALSE,usa,0,0.01086432805,0.9846589246,0,0.09497542612
516965,36,F,FALSE,TRUE,usa,1.342605634,0.01345279171,0.9812534525,0,0.1861754873
517131,68,F,TRUE,FALSE,usa,0.7183098592,0.9190856033,0.4910662443,0.1111111111,0.1130398411
517142,39,M,TRUE,FALSE,usa,0.3098591549,0.1345970864,0.9770032059,0,0.05544808115
517205,48,F,FALSE,FALSE,canada,0.4366197183,0.1009366309,0.9820162695,0,0.1110791593
517212,53,F,TRUE,TRUE,usa,1.507042254,0.04735099686,0.9827137295,0.08333333333,0.1084155367
517219,22,F,FALSE,FALSE,usa,0.07042253521,0,0,0,0.06276795985
517231,47,F,TRUE,FALSE,canada,0.4225352113,0.1865908721,0.9846363481,0.1666666667,0.0680748719
517284,44,F,TRUE,TRUE,usa,1.38028169,0.3086501959,0.9815376757,0,0.1723424774
517324,69,F,TRUE,FALSE,usa,0.7323943662,0.1910704534,0,0,0.1771410645
517356,51,F,TRUE,FALSE,usa,0.4788732394,0.09576747268,1.320579234,0,0.266339015
517370,40,F,TRUE,FALSE,usa,0.323943662,0.2793256266,0.9800688556,0,0.0753947506
517392,46,F,TRUE,FALSE,usa,0.4084507042,0.1057700677,1.174978202,0.08333333333,0.2490588727
517393,36,F,FALSE,FALSE,usa,0.2676056338,0.02006376227,0.9745425236,0,0.1043082715
517397,35,F,FALSE,FALSE,usa,0.2535211268,0.08759233516,0.9776484483,0.02508997429,0.1586583708
517403,49,F,TRUE,TRUE,canada,1.450704225,0.1922645043,0.9788769302,0.1268637532,0.1171993912
517415,35,M,FALSE,TRUE,usa,1.253521127,0.01067281277,0.9840754649,0.3333333333,0.06276795985
517438,39,M,FALSE,FALSE,usa,0.3598591549,0.08429889138,0.9809916892,0.1443016281,0.1789494687
517445,40,F,TRUE,FALSE,usa,0.323943662,0.1853655189,0.9858802287,0,0.1438762824
517545,52,F,TRUE,FALSE,canada,0.6179577465,0.008004442057,0.9857294808,0,0.1652065077
517548,52,F,TRUE,FALSE,usa,0.4929577465,0.127979556,0.9827049677,0,0.112543135
517579,20,F,FALSE,FALSE,usa,0.1422535211,0.008403474767,0.9863791155,0.3333333333,0.1841746359
517596,54,F,TRUE,TRUE,usa,1.521126761,0.07039467499,0.9831635492,0,0.1256579177
517622,17,F,FALSE,TRUE,usa,1,0,0,0,0.1151050925
517633,38,F,TRUE,FALSE,usa,0.2957746479,0.1318046817,0.9805379642,0.08843187661,0.1341367772
517653,53,F,TRUE,TRUE,usa,1.532042254,0.1932356418,0.977891109,0.02133676093,0.1751748973
517676,42,F,TRUE,FALSE,usa,0.3521126761,0.2439364558,0.9840450821,0,0.1429206316
517700,47,F,FALSE,FALSE,usa,0.4225352113,0.152384747,0.9745749632,0.08333333333,0.1474955558
